TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70370,1148,171,6191,1819,1099,17,38267
85331,1147,172,6191,1819,1099,17,38288
70392,1148,172,6182,1818,1101,17,38274
70292,1148,172,6191,1819,1101,18,38286
70292,1147,172,6191,1819,1101,18,38258
77202,1148,172,6171,1818,1101,18,38275
70317,1147,172,6191,1819,1097,18,38279
70382,1147,171,6191,1819,1100,18,38265
70432,1148,171,6191,1819,1099,18,38270
79675,1148,172,6191,1819,1099,18,38286
70368,1149,171,6191,1818,1098,17,38256
75797,1147,172,6191,1819,1103,18,38292
70342,1148,172,6172,1818,1100,18,38263
77302,1148,172,6191,1819,1100,18,38283
79688,1147,172,6191,1819,1099,17,38262
70370,1147,171,6191,1819,1098,17,38289
70330,1147,172,6192,1818,1101,18,38271
75861,1147,171,6189,1819,1103,18,38300
70355,1148,172,6192,1818,1098,19,38289
70368,1148,171,6191,1819,1099,17,38271
70368,1148,172,6191,1819,1097,18,38256
82706,1148,172,6191,1819,1099,17,38262
70369,1148,171,6191,1819,1097,18,38282
70431,1149,171,6190,1819,1098,17,38284
70356,1147,172,6172,1819,1097,17,38249
70369,1148,171,6185,1819,1097,17,38251
70356,1147,172,6168,1819,1100,18,38241
79724,1147,171,6191,1819,1100,18,38265
70242,1148,171,6173,1819,1097,18,38249
77166,1148,172,6191,1819,1097,18,38278
70280,1148,172,6192,1819,1099,18,38278
75798,1149,171,6191,1819,1099,18,38284
70343,1148,172,6191,1819,1098,17,38281
70294,1148,172,6191,1819,1099,18,38247
70319,1147,171,6192,1819,1098,18,38279
70217,1148,172,6191,1819,1098,18,38260
70230,1147,171,6191,1819,1097,18,38282
77227,1148,172,6191,1818,1099,18,38282
70305,1148,171,6191,1819,1101,18,38287
70320,1147,171,6187,1819,1099,17,38258
70382,1148,172,6191,1819,1099,18,38275
85167,1147,172,6191,1819,1102,18,38296
70356,1148,172,6178,1819,1099,17,38281
70304,1147,172,6192,1818,1100,18,38288
70305,1148,172,6191,1819,1098,18,38280
77178,1147,172,6191,1819,1096,18,38278
70291,1147,172,6191,1818,1097,17,38277
70357,1148,171,6191,1819,1096,18,38273
70344,1147,171,6167,1819,1098,18,38232
70356,1149,171,6192,1818,1099,18,38264
70330,1147,172,6192,1819,1100,17,38276
75895,1148,172,6192,1818,1101,18,38274
70292,1148,171,6191,1819,1101,18,38293
77202,1147,171,6192,1819,1099,18,38285
79662,1148,171,6169,1819,1095,17,38235
70431,1148,172,6172,1818,1100,18,38256
