TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70320,1147,171,6191,1820,1106,18,38324
70320,1148,171,6177,1821,1110,18,38314
227868,1148,171,6191,1820,1108,19,38329
75972,1148,172,6191,1819,1107,18,38322
70305,1147,172,6191,1820,1106,19,38296
70368,1148,172,6191,1821,1107,18,38319
77264,1149,171,6169,1820,1107,19,38296
70305,1148,172,6191,1821,1109,18,38330
70356,1147,171,6191,1820,1106,17,38301
70357,1148,172,6191,1820,1108,18,38307
70445,1148,172,6168,1820,1106,18,38296
70342,1147,173,6192,1820,1108,18,38316
70280,1148,172,6184,1821,1107,17,38291
70305,1147,171,6187,1821,1109,17,38308
82681,1147,171,6191,1821,1109,17,38272
88894,1148,171,6191,1821,1110,17,38322
70431,1148,172,6191,1820,1108,17,38324
70394,1148,171,6168,1821,1106,19,38286
70431,1148,172,6192,1820,1109,18,38302
70368,1148,171,6182,1820,1108,18,38315
70330,1148,171,6185,1821,1106,18,38309
70369,1148,171,6191,1821,1105,18,38316
77288,1148,172,6191,1820,1111,18,38314
70367,1147,173,6172,1821,1107,18,38306
76036,1147,171,6191,1820,1106,17,38314
70418,1148,172,6191,1820,1110,18,38309
70443,1149,171,6192,1820,1109,18,38326
70355,1147,172,6191,1820,1109,18,38319
79788,1148,171,6191,1821,1108,17,38326
70318,1148,171,6191,1821,1106,17,38294
77227,1147,171,6178,1820,1108,17,38315
70355,1147,172,6192,1820,1110,17,38298
70883,1148,172,6191,1821,1108,17,38316
81226,1147,172,6192,1820,1107,18,38298
70506,1147,172,6173,1821,1106,19,38304
70456,1148,172,6191,1821,1105,17,38299
70355,1147,172,6176,1821,1108,18,38280
70316,1149,171,6191,1821,1108,17,38298
77214,1148,171,6191,1821,1110,18,38327
70331,1148,172,6191,1820,1107,17,38329
70393,1148,172,6167,1821,1106,17,38292
79801,1148,171,6191,1820,1109,17,38325
70419,1148,172,6178,1820,1108,18,38304
75772,1148,171,6191,1820,1108,17,38322
70404,1147,171,6191,1821,1107,17,38295
70354,1147,172,6192,1820,1107,17,38287
77277,1147,172,6191,1820,1108,18,38318
70356,1147,171,6186,1821,1106,18,38314
70394,1148,172,6191,1821,1109,17,38326
70443,1148,172,6169,1820,1107,19,38287
70456,1148,172,6192,1820,1108,17,38322
70381,1147,172,6191,1821,1108,19,38314
70380,1147,172,6191,1821,1106,17,38297
70306,1148,171,6191,1821,1105,19,38313
92150,1147,171,6191,1820,1110,17,38299
70431,1147,172,6192,1820,1105,19,38321
70432,1148,172,6191,1820,1109,17,38324
70369,1148,172,6191,1820,1105,18,38315
70431,1149,171,6192,1819,1109,17,38319
70418,1147,172,6191,1819,1108,18,38320
70318,1147,171,6191,1821,1105,18,38306
70281,1147,171,6187,1820,1110,18,38311
77251,1147,173,6181,1819,1106,17,38306
75835,1148,171,6191,1820,1104,17,38297
70481,1148,172,6180,1821,1108,18,38294
70443,1147,173,6172,1820,1112,18,38287
70432,1148,172,6191,1821,1107,19,38319
79738,1148,171,6192,1820,1110,17,38312
70305,1148,172,6176,1821,1104,19,38284
70317,1147,171,6168,1820,1110,18,38299
77189,1147,171,6173,1821,1106,19,38298
79737,1147,172,6172,1820,1106,17,38300
70456,1147,171,6191,1821,1107,18,38318
76074,1148,172,6191,1820,1104,18,38305
70419,1149,171,6191,1821,1104,18,38278
70443,1148,172,6192,1820,1109,17,38324
70356,1147,171,6191,1821,1104,18,38314
70354,1147,171,6191,1821,1109,18,38312
77215,1148,172,6191,1820,1110,18,38306
70342,1147,172,6192,1820,1107,18,38315
79827,1147,172,6192,1820,1111,18,38321
70407,1147,171,6191,1821,1106,18,38322
70469,1147,172,6191,1821,1105,18,38313
75961,1148,171,6191,1820,1108,18,38322
70404,1147,172,6192,1820,1108,18,38316
70355,1147,172,6191,1820,1108,17,38324
77215,1147,171,6178,1821,1107,18,38296
70330,1149,171,6191,1820,1108,18,38322
70481,1148,172,6191,1819,1110,18,38298
70394,1148,172,6191,1820,1105,18,38296
70406,1147,171,6191,1821,1109,18,38307
